timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
2020-05-21,3994124.152671756,15138043247083.0,74186.95458778625,298483,136448,782776,813880,1919406.3764,131,9081.76202252,36546239702.55,175050963474.872,9522.74008319
2020-05-22,3994319.36036036,15138043247083.0,69573.10839369369,278784,138775,659931,765773,1437267.8364999995,111,9182.57751787,39326160532.43,166947987863.53,9080.33473763
2020-05-23,3994294.781512605,15138043247083.0,65518.13100168067,269230,118754,732181,719826,988861.0753,119,9209.28742769,29810773699.23,168807619957.283,9185.06272737
2020-05-24,3994229.4137931033,15138043247083.0,62938.93565086207,214530,102324,785605,590879,671502.3755,116,8790.36800074,27727866811.67,169305492439.588,9212.28340427
2020-05-25,3994213.944,15138043247083.0,61564.93734320001,265875,127062,778940,723515,813726.2788999998,125,8906.93476142,32518803299.58,161610414642.629,8786.10769511
2020-05-26,3962213.677419354,15138043247083.0,61288.81085967741,295782,137389,744975,781769,714913.8615,124,8835.05306073,31288157264.19,163760453116.409,8909.58607327
2020-05-27,3965382.811594203,15138043247083.0,60218.11480942029,292927,133784,847602,787425,688376.8437,138,9181.01794762,29584186947.02,162445535235.104,8837.3812128
2020-05-28,3994430.572519084,15138043247083.0,63528.80218244274,299910,138359,784276,804557,810512.0983,131,9525.7510947,32740536902.33,168814700531.386,9184.94499772
2020-05-29,3962982.88976378,15138043247083.0,66736.48646692913,280960,135488,753971,771645,898372.2511999999,127,9439.12439045,34367073114.46,175161235290.292,9528.35562913
2020-05-30,3791106.544871795,15138043247083.0,62902.25390833335,286046,135986,953095,752796,643559.2663,156,9700.41407169,32896642044.26,173575756364.005,9438.91400926
2020-05-31,3099105.32,15138043247083.0,64271.42234399999,258427,132585,727538,682841,589206.7026,150,9461.05891806,32722975141.2,178390129757.676,9700.10569689
2020-06-01,3914321.059701493,15138043247083.0,64834.656396268656,308312,143810,794577,821644,755194.4162999999,134,10167.2681012,27773290298.51,173997151929.677,9463.6056622
2020-06-02,3958158.7286821706,15138043247083.0,71240.4623860465,304114,142502,765211,830739,995326.9275,129,9529.80414872,35198901068.39,186993405740.449,10162.9731448
2020-06-03,3936287.4388489206,15138043247083.0,65094.82286834533,314000,141401,818131,843656,781815.473,139,9656.71776526,39137252108.67,175277218229.261,9533.76049336
2020-06-04,3832585.993377483,14477089134396.809,64267.09330993378,318285,148599,889115,839794,601644.8303,151,9800.63659532,25007459262.16,177619631125.589,9655.85445253
2020-06-05,3157547.804469274,13732352106018.0,64266.92863910614,327082,164350,852401,871514,548342.1797999999,179,9665.53278908,25921805071.98,180276153545.029,9800.21547674
2020-06-06,2436331.5816326533,13732352106018.0,61834.80789489795,284873,149710,712432,762021,307842.1837,196,9653.67926335,23509628646.2,177801825144.882,9664.90477464
2020-06-07,2684391.2955974843,13732352106018.0,62040.82569119498,252368,129929,610821,669070,254610.4693,159,9758.8524174,20438419222.33,177595657884.165,9653.00332503
2020-06-08,3485111.222222222,13732352106018.0,63401.45903209878,317275,148244,878728,842404,406492.0946,162,9771.48948366,25015250845.66,179540253701.404,9760.0632524
2020-06-09,3595063.7625,13732352106018.0,63231.700143125,327074,154594,876744,865861,343772.1921,160,9795.70019463,21486346311.91,179782576533.652,9774.35993635
2020-06-10,3314717.542682926,13732352106018.0,63269.49485792683,325163,155956,806947,870687,374554.4401,164,9870.09445278,23717842782.98,180237817527.031,9794.11951106
2020-06-11,3910742.048648648,13732352106018.0,63849.53406162162,332490,155453,1125117,899061,381522.5842,185,9321.78129819,25706567600.57,181616765438.402,9870.07852908
2020-06-12,3828923.73006135,13732352106018.0,59844.76545582822,318274,153428,910303,856595,278304.1921,163,9480.84378943,30247143440.18,171538133043.473,9320.69085457
2020-06-13,3132100.120253165,13732352106018.0,60461.44580506328,280181,140995,749929,753204,199693.2056,158,9475.27733834,22610564515.31,174474896921.532,9480.73574979
2020-06-14,2520467.147058824,13732352106018.0,60103.01093352941,275723,146562,633484,724289,154351.2498,170,9386.78789214,17564322315.2,174381819725.142,9477.55403706
2020-06-15,3553344.1739130435,13732352106018.0,60727.28184492754,294468,136251,717689,811015,319474.4342,138,9450.70198692,18991732745.51,172763239787.199,9386.03529073
2020-06-16,3812475.24,14265974077877.34,62129.71994599999,340517,153869,850697,903606,477220.7328,150,9538.0243743,26699704768.46,173947607771.726,9454.26643056
2020-06-17,3984640.304347826,15784744305477.0,62834.00730289855,333547,148921,812691,887510,455254.07740000007,138,9480.25536624,21565537208.86,175563963385.476,9533.78375101
2020-06-18,3777188.536585366,15784744305477.0,62395.48024634146,280603,134118,711574,767831,416222.1916,123,9411.84046197,20177709879.15,174508805561.132,9481.56706237
2020-06-19,3994511.013986014,15784744305477.0,61837.84118461538,347436,153882,853100,911522,470930.2566,143,9288.01871603,17770083002.7,173256688664.117,9410.29434848
2020-06-20,3391592.2335766423,15784744305477.0,60315.88004525547,284123,140829,691564,766729,279806.2625,137,9332.340762,19632223107.38,170985625732.412,9290.96027975
2020-06-21,3020206.904109589,15784744305477.0,60135.77052191782,259440,134577,671706,674507,233940.9771,146,9303.62971409,17130541557.31,171809438650.585,9330.9264778
2020-06-22,3445512.013986014,15784744305477.0,60439.04185034965,301396,138960,717578,807618,336074.09870000003,143,9648.71760979,15324301168.83,171289415078.632,9300.91545819
2020-06-23,3991713.6265822784,15784744305477.0,63297.98296202532,355256,161405,981914,937866,443385.1253,158,9629.65836578,21104009513.97,177651397436.609,9644.07594221
2020-06-24,3985095.2086330936,15784744305477.0,63087.16797122302,312321,142076,845522,832673,407675.8778,139,9313.61034868,17006433272.04,177310052079.171,9632.14957943
2020-06-25,3945514.687943263,15784744305477.0,60722.33366595745,312183,143859,836954,838425,372490.0568,141,9264.81304308,18961716075.6,171498781279.927,9314.12688901
2020-06-26,3581518.31097561,15784744305477.0,59504.224968292685,330381,162108,910538,879052,313687.27320000005,164,9162.91760386,18616048626.11,170608289503.753,9260.99499378
2020-06-27,3352245.775362319,15784744305477.0,58817.485,275489,135581,691703,745129,214432.9305,138,9045.39095672,18341465836.6,168741367621.97,9167.82427849
2020-06-28,2786536.62,15784744305477.0,57622.04419133333,264909,133460,611349,697602,177878.4757,150,9143.58219104,17273093144.4,166584831506.245,9048.46083712
2020-06-29,3732960.675862069,15784744305477.0,59178.051667586216,315424,150713,837800,833009,304960.2055,145,9190.85446467,14560870760.22,168401806136.911,9140.02907078
2020-06-30,3663025.06122449,15784618886622.477,60148.27885442176,299733,141848,819679,821759,395075.956,147,9137.99340026,16460547078.04,169280659245.843,9185.58126105
2020-07-01,3994067.944444445,15784217546288.0,60666.35690925926,382570,173036,983977,1005427,574196.2,162,9228.32559024,15735797743.99,168315606321.29,9145.98505502
2020-07-02,3499545.536585366,15784217546288.0,60944.73463597562,339469,158327,863090,907199,517899.6014000001,164,9123.41015432,15971550355.23,169988756578.038,9231.13965322
2020-07-03,3576277.54601227,15784217546288.0,59788.89700061351,331009,153747,891083,895570,488728.285,163,9087.30391103,16338916796.02,168065586386.744,9124.84264611
2020-07-04,3155036.847133758,15784217546288.0,58537.64743949044,288647,144030,747647,780280,289109.5543,157,9132.48795051,13078970998.64,167409720387.961,9084.23373428
2020-07-05,2845784.447852761,15784217546288.0,58487.58008895706,274104,141213,712705,713463,229323.3488,163,9073.94286936,12290528515.11,168251076677.956,9126.090803
2020-07-06,3796162.655844156,15784217546288.0,58956.39440974025,338767,157938,881000,897805,335299.3199,154,9375.47475925,12903406143.35,167181726153.665,9072.85007426
2020-07-07,3441147.254658385,15784217546288.0,60700.47044720497,345975,162451,824482,932132,380176.8295,161,9252.27750386,17889263251.96,172746103840.155,9349.16137441
2020-07-08,3864857.112582781,15784217546288.0,60757.49997549668,347455,161114,884730,925518,441269.2805,151,9428.3330848,13839652594.65,170485472276.313,9253.02015436
2020-07-09,3908738.524390244,15784217546288.0,61929.68545121952,362718,165957,976141,954862,517952.97279999993,164,9277.96790642,19702359882.9,173738543115.206,9427.99387728
2020-07-10,3692756.602484472,15784217546288.0,60504.73806459628,345996,163720,902514,924346,447205.684,161,9278.8078672,18000702524.13,170977231637.687,9273.35699507
2020-07-11,3339767.0576923075,15784217546288.0,59963.02223974359,306771,151339,800924,827551,303540.69810000004,156,9240.34632654,16860035604.8,171001933826.989,9277.51196283
2020-07-12,2997491.986842105,15784217546288.0,59339.22170657895,282364,146788,674706,732640,227530.6421,152,9276.49985018,13249910444.07,170302234777.528,9241.0550437
2020-07-13,3461906.4013605444,16570395220715.7,60750.13594761905,310227,147950,771255,841394,380768.3127,147,9243.61385509,14452361906.81,170977422928.131,9277.2046601
2020-07-14,3994583.0625,17345948872516.0,61734.80515138888,359847,158791,827208,960976,581183.319,144,9243.21341642,17519821266.48,170379677119.097,9238.7032275
2020-07-15,3995104.673913044,17345948872516.0,62104.0619884058,316064,145679,833791,875321,594771.6982,138,9192.83736784,18085038362.45,170380670524.821,9241.89699957
2020-07-16,3994988.0661764704,17345948872516.0,62782.28526838236,345849,161313,796625,933547,719002.569,136,9132.22786293,15844731575.2,169460074575.96,9191.9802336
2020-07-17,3995026.13559322,17345948872516.0,63055.54210847458,293907,138232,688903,811077,705932.2798,118,9151.39223963,15713967522.66,168350501976.25,9131.8121414
2020-07-18,3964293.361538461,17345948872516.0,62649.73359692308,311022,134829,764086,830609,699276.323,130,9159.03990531,13944570749.5,168710427573.953,9151.18404834
2020-07-19,3995057.671755725,17345948872516.0,60588.74886641222,277093,131818,827182,728749,421934.161,131,9185.81691242,12252601474.79,168858972268.985,9158.00603543
2020-07-20,3938134.177304965,17345948872516.0,62645.60114822695,309747,150924,846820,837212,723220.7748,141,9164.2313647,12939002784.01,169360219986.106,9187.22037014
2020-07-21,3930981.456,17345948872516.0,64769.01072400001,312871,152108,728976,864573,937259.4536,125,9374.88752808,13755604145.72,168970262858.503,9162.51448207
2020-07-22,3967486.048611111,17345948872516.0,67922.9894486111,364792,166127,832816,976768,1343230.2858,144,9525.36344997,18069581955.55,172861732402.087,9375.08046428
2020-07-23,3994559.6911764704,17345948872516.0,68930.86071911764,336245,156343,810816,908117,1284900.4777,136,9581.07201141,16532254884.44,175644844408.412,9527.14199636
2020-07-24,3995230.683229814,17345948872516.0,67305.79578136645,369432,170712,963954,984625,1192091.4034000002,161,9536.89268563,18146399001.7,176680237480.007,9585.51480236
2020-07-25,3967361.957746479,17345948872516.0,65579.73657957747,293883,141250,877821,812278,849175.4805000001,142,9677.11349729,16552768324.66,175875016548.431,9539.48551544
2020-07-26,3918862.987341772,17345948872516.0,65181.32582911392,298580,146582,1013473,793395,740350.6002,158,9905.16724705,16610070932.79,178469614078.301,9680.23483128
2020-07-27,3968047.489932886,17309155182109.111,70066.3371409396,326769,160013,887413,895381,1201585.9227,149,10990.8733998,20507998996.69,182685328095.43,9905.21791377
2020-07-28,3967344.648275862,16847561611550.0,84408.01184896551,354742,168032,860544,957696,2098803.876,145,10912.8230505,35359749590.12,202719581736.842,11017.4638476
2020-07-29,3968109.824324324,16847561611550.0,81385.5682527027,346521,164840,872138,947298,1912947.3779,148,11100.4681253,28766551141.78,201290022192.811,10912.9529611
2020-07-30,3935741.9555555554,16847561611550.0,83600.52615777779,327789,161285,796034,901621,1983988.5285,135,11111.2142899,24617249714.51,204761455132.909,11099.8328914
2020-07-31,3942846.431372549,16847561611550.0,81795.94439084968,356906,167449,936417,969325,1904545.1231,153,11323.4664207,22857247900.67,204969047788.0,11110.2109424
2020-08-01,3907377.540145985,16847561611550.0,80920.6529430657,296705,140319,838626,836045,1444138.1407,137,11759.5927707,23160469766.39,208895308529.074,11322.5705008
2020-08-02,3994780.489361702,16847561611550.0,82795.96697801417,287869,143547,883594,808819,1260200.6194,141,11053.613901,26075670302.8,216950669097.909,11758.7646653
2020-08-03,3921294.938271605,16847561611550.0,77725.50303641976,333753,160692,1011795,921179,1434328.2614000002,162,11246.3487749,27410067336.02,203936136729.627,11043.7688847
2020-08-04,3994723.1172413793,16847561611550.0,78787.70797172414,329032,154916,862886,919569,1250618.8683,145,11205.8929179,20271713443.26,207503423455.952,11246.2032469
2020-08-05,3995185.178294573,16847561611550.0,81799.28318914729,291814,136539,754441,834391,1524695.5365000002,129,11747.0228312,21250197042.2,206767135617.319,11203.8230991
2020-08-06,3969822.858974359,16847561611550.0,88404.1765378205,356612,159568,943910,989102,2310484.6261,156,11779.7732574,24411254471.12,216761492405.85,11749.8713321
2020-08-07,3942395.078947369,16847561611550.0,84173.80196052631,326499,150910,948945,922524,1614694.538,152,11601.4727146,23400740340.13,217377233001.076,11778.8942824
2020-08-08,3994457.9929577466,16847561611550.0,78930.95059154928,283631,127114,895375,809099,915555.8599,142,11754.0458135,23132312867.15,214097928027.496,11604.5533476
2020-08-09,3675373.6602564105,16847561611550.0,78250.39618461538,268402,133626,968198,741755,737230.3420000001,156,11675.7393433,17572057837.41,216924147850.741,11737.3252342
2020-08-10,3868480.759124088,16871707187017.89,84416.35994744525,308367,148046,784721,883333,1561601.339,137,11878.1113253,17489608833.29,215490364254.781,11662.2569338
2020-08-11,3917059.532467533,16947802333947.0,85834.78287337662,349952,168833,916348,972371,1799562.7817,154,11410.5256775,26114112569.42,219235405395.415,11881.64754
2020-08-12,3995095.808917197,16947802333947.0,80332.83493949045,346405,164141,954275,966306,1425445.5085999998,157,11584.9345762,27039782639.91,210616121944.733,11404.5968775
2020-08-13,3742012.517006803,16947802333947.0,81027.53385374151,325346,158868,811472,916556,1263911.2410999998,147,11784.1373895,25064548486.49,213846666475.048,11588.4055125
2020-08-14,3868404.616766467,16947802333947.0,81039.11807844312,365679,172965,973566,1007566,1253615.2198,167,11768.8706193,27522199497.23,217534728412.949,11772.6593859
2020-08-15,3813308.051282052,16947802333947.0,79026.87635256413,313760,152179,912913,887548,798388.2443000001,156,11865.69857,24237958589.06,217265120502.897,11768.6971443
2020-08-16,3400338.697368421,16947802333947.0,78875.26207697368,285069,152635,813326,782435,717375.2368,152,11892.8040631,23354924400.34,219064372745.259,11866.6855801
2020-08-17,3858546.56,16947802333947.0,81681.98287200002,292944,149739,712423,845729,966748.0904999998,125,12254.4019083,20583375490.17,219576092170.359,11895.6577737
2020-08-18,3966732.592857143,16947802333947.0,90566.94648642855,346036,155187,805718,951949,1940664.1276,140,11991.2332456,28227687026.77,226261747567.102,12251.8959698
2020-08-19,3965530.376811594,16947802333947.0,87539.87245,333879,157077,803586,940488,1765071.5033,138,11758.2835921,26043227671.88,221413097553.274,11990.8847804
2020-08-20,3940043.438356165,16947802333947.0,84244.99352260273,333683,159888,834514,925445,1540463.715,146,11878.3716211,24502851117.26,217122068305.445,11761.499735
2020-08-21,3969350.374193548,16947802333947.0,84615.2672864516,314297,155073,964529,889751,1615693.7262,155,11592.4890449,20175242944.67,219350310325.759,11878.026439
2020-08-22,3995020.161764706,16947802333947.0,79929.05658088236,311699,154757,809496,857834,1077314.9062,136,11681.8255623,23762425998.95,214082401860.976,11585.4775342
2020-08-23,3744649.72611465,16947802333947.0,77373.2771713376,288728,155870,916350,782557,690147.1639,157,11664.8479948,20224191305.96,215742068894.983,11679.6959587
2020-08-24,3630066.288590604,17340945336075.322,78582.95343825503,329133,168998,778845,903462,909731.3506,149,11774.5958414,18482062657.8,215439967321.336,11663.6895523
2020-08-25,3963641.7421875,17557993035167.0,81753.46795390625,304409,153127,761550,878342,1058332.1645,128,11366.1350817,20681511754.57,217477962650.242,11773.58935
2020-08-26,3967094.957746479,17557993035167.0,79232.04374225352,324184,153306,852798,914303,1225350.6653,142,11488.3634896,26301509931.93,209942744480.573,11366.8949329
2020-08-27,3964345.031007752,17557993035167.0,82527.30250465116,328157,154225,740745,921595,1408163.045,129,11323.3970324,22466660957.63,212210534428.287,11485.6083964
2020-08-28,3970416.4601226994,17557993035167.0,77871.88808527608,352722,166575,994395,964138,1168936.1561,163,11542.4997333,23240415075.98,209172436816.551,11325.2956031
2020-08-29,3940075.726027397,17557993035167.0,77198.71393219178,292783,145956,929829,828297,758646.8914000001,146,11506.8653177,19807127587.51,213231661583.088,11541.0543254
2020-08-30,3977316.850393701,17557993035167.0,77482.84590551183,269114,139334,792331,746959,735342.3000999999,127,11711.506161,17485597759.14,212583870983.482,11508.7139745
2020-08-31,3646928.693333333,17557993035167.0,80271.81135599998,302920,153419,827466,867976,1071084.1911,150,11680.8204905,19760127944.66,216373660045.36,11713.3062719
2021-01-01,3941266.852348993,18599593048299.0,190920.486995302,258080,125118,972739,782170,1420415.086,149,29374.15188907,46754964848.19,539051138107.7861,28994.00891641
2021-01-02,3994927.940397351,18599593048299.0,198827.0091066225,297111,156101,991112,893920,2337972.1417,151,32127.26793922,40730301358.64,546001594837.51166,29376.45583414
2021-01-03,3944661.329113924,18599593048299.0,218535.92207405064,359116,173530,975855,1020588,2778575.6354,158,32782.02446581,67865420765.46,597205944668.8502,32129.4073556
2021-01-04,3994691.601156069,18599593048299.0,227363.9527612716,373734,186503,1083018,1082828,3593244.9621999995,173,31971.91352155,78665235201.84,609409213147.0334,32810.94764381
2021-01-05,3969461.7834394905,18599593048299.0,219885.32006433123,354091,173015,952747,1061816,3575332.7272000005,157,33992.42934365,81163475344.18,594384025390.8551,31977.04113228
2021-01-06,3995092.988700565,18599593048299.0,237480.25856158196,397384,183314,1089672,1158498,4375043.3139,177,36824.36441009,67547324781.68,631980005969.6278,34013.614533
2021-01-07,3923809.875,18599593048299.0,257639.4372172619,401744,194608,989614,1176106,4502725.325300001,168,39371.04235311,75289433810.59,684671246323.6501,36833.87435728
2021-01-08,3995308.554054054,18599593048299.0,283512.03927027027,358526,181933,880681,1094825,5360306.7468,148,40797.61071993,84762141031.49,732062681138.1346,39381.76584266
2021-01-09,3880326.194244604,19365166707094.76,289411.1344438849,321389,148007,818093,946360,4541635.1094,139,40254.54649816,88107519479.5,758625941266.7522,40788.64052286
2021-01-10,3995385.540880503,20607418304386.0,276075.7311389937,331865,155475,1004721,961185,3717734.986800001,159,38356.43950662,61984162837.07,748563483043.1383,40254.21779758
2021-01-11,3995013.935064935,20607418304386.0,273889.73478246754,333958,171528,939950,1001596,5168969.0449,154,35566.65594049,79980747690.35,713304617760.9486,38346.52950301
2021-01-12,3967633.060810811,20607418304386.0,262685.7705858108,336627,168238,913385,991037,5882744.077099999,148,33922.9605815,123320567398.62,661457321418.0524,35516.36114084
2021-01-13,3994762.875,20607418304386.0,243508.0545796053,319167,149650,934281,958714,4652424.3204,152,37316.35939997,74773277909.46,630920422745.0479,33915.11958124
2021-01-14,3940949.3061224488,20607418304386.0,269829.4691741497,338809,165300,891133,999297,5290819.5303,147,39187.32812109,69364315979.28,694069582193.7559,37325.10763475
2021-01-15,3969314.206451613,20607418304386.0,283653.26451290323,344002,160211,956676,1025895,5798474.691300001,155,36825.36585131,63615990033.01,728904366964.3611,39156.7080858
2021-01-16,3994834.646258503,20607418304386.0,252749.20620476187,308461,141264,912601,936785,3264202.0306,147,36178.13890106,67760757880.72,685005864471.3622,36821.64873201
2021-01-17,3964574.037593985,20607418304386.0,242192.96851353385,271874,131644,844648,801093,2379764.8506999994,133,35791.27792129,57706187875.1,673000645230.8221,36163.64923243
2021-01-18,3995538.5586206894,20607418304386.0,244400.95139862076,313816,153307,901241,905055,3027919.1781,145,36630.07568284,52359854336.21,665831621390.9865,35792.23666766
2021-01-19,3914436.55704698,20607418304386.0,252675.5971067114,325083,158106,906952,957708,3569570.1729,149,36069.80639361,49511702429.35,681470030572.0747,36642.23272357
2021-01-20,3966580.489361702,20607418304386.0,247540.08676666667,314809,148644,839533,949183,3347352.2942999997,141,35547.7508855,57244195485.5,671081200699.8711,36050.11269824
2021-01-21,3964168.906976744,20607418304386.0,253964.95433255815,290754,146392,786376,918729,4250060.4272,129,30825.69850603,66834573161.3,661400102161.1556,35549.39740902
2021-01-22,3967303.6170212766,20607418304386.0,215673.5374560284,323868,150858,845139,983249,3500118.7758,141,33005.76356216,75643067687.74,573565664943.0017,30817.62519242
2021-01-23,3943945.884615385,20736254808568.81,219292.56881282048,308276,138613,975910,906840,2496790.7417,156,32067.64288212,77207272511.13,614160521491.5516,32985.75691326
2021-01-24,3994890.4100719434,20823531150112.0,213356.93603812947,253971,124650,890425,765821,1842714.1841,139,32289.37808687,48354737975.29,596733137645.0635,32064.37631516
2021-01-25,3994842.2357142856,20823531150112.0,224923.3838157143,309102,157585,887947,920931,3249523.7014,140,32366.39304887,48643830599.36,600888568009.5015,32285.79891345
2021-01-26,3995059.900621118,20823531150112.0,217757.91391677017,336935,158497,1027997,977736,2634630.4742,161,32569.84955679,59897054837.94,602350097075.4393,32358.6131737
2021-01-27,3994658.40140845,20823531150112.0,222704.00374084507,323553,155236,859054,991611,2707443.4932000004,142,30432.54707881,60255421470.41,606169260386.9784,32564.03024112
2021-01-28,3995043.834482759,20823531150112.0,205799.324782069,325146,154718,903579,976127,2583620.8565,145,33466.09635821,62576762015.47,566417413553.9666,30441.0418168
2021-01-29,3968941.802631579,20823531150112.0,243539.9917763158,341036,177751,903638,1107629,5546478.777799999,152,34316.38765032,76517157706.32,622910073819.62,34318.6716924
2021-01-30,3994995.426470589,20823531150112.0,251760.17899852936,312313,153066,829076,950567,4796234.3717,136,34269.52154165,117894572510.68,638768671361.87,34295.9350435
2021-01-31,3966999.1666666665,20823531150112.0,236773.59310763888,290753,140478,911527,884394,3426097.4504,144,33114.35774753,65141828798.26,637924573283.79,34270.87759214
2021-02-01,3961598.974789916,20823531150112.0,242141.90769243697,277579,146713,708222,892096,4222793.2817,119,33537.1768196,52754542671.38,616452744533.29,33114.57724298
2021-02-02,3968425.098039216,20823531150112.0,241356.8431392157,367835,181330,920949,1107759,4966853.1607,153,35510.28903716,61400400660.27,624349044409.12,33533.20067102
2021-02-03,3994918.46,20823531150112.0,253545.27208066668,344425,166546,908265,1046215,4763665.7328,150,37472.09010368,63088585433.12,661114581663.76,35510.82121346
2021-02-04,3969974.375,20823531150112.0,275742.505954375,367788,172707,961729,1129558,6309801.0505,160,36926.06446515,61166818158.83,697672910488.43,37475.10402915
2021-02-05,3971593.319526627,20823531150112.0,261641.1512597633,360541,170772,1040889,1087499,5299823.469699999,169,38144.30686267,68838074391.61,687542752523.24,36931.54564785
2021-02-06,3969951.270440252,21384451039675.53,268382.4497823899,333886,154834,983394,998228,4539640.7061,159,39266.01073494,58598066402.24,710266752533.8,38138.38833975
2021-02-07,3943712.519230769,21434395961349.0,266838.3072923077,286364,140897,1002654,892939,3326825.9824,156,38903.44147971,71326033652.98,731192490092.84,39250.1905137
2021-02-08,3945754.685185185,21434395961349.0,274486.450137037,335223,177099,1008889,1025379,5203067.3854,162,46196.46371944,65500641143.12,724478833211.11,38886.82728995
2021-02-09,3994794.13986014,21434395961349.0,354510.3784972028,360137,184180,829329,1121649,9132928.023199998,143,46481.10423596,101467222686.67,860342706259.7,46184.99146609
2021-02-10,3994958.867132867,21434395961349.0,345805.0043727272,340758,169959,847744,1075236,7830859.455599999,143,44918.18449192,91809846885.69,865682956618.92,46469.76120204
2021-02-11,3963957.302325581,21434395961349.0,343131.7437023256,304739,151797,731587,988158,8273801.146600001,129,47909.33119483,87301089896.44,836616907526.53,44898.71161149
2021-02-12,3967020.338028169,21434395961349.0,367856.44278169016,343306,170845,821421,1075851,9700402.364999998,142,47504.85118326,81388911809.85,892364856135.99,47877.03437451
2021-02-13,3995092.496815287,21434395961349.0,339938.6341585987,336624,156923,1005091,1001358,6845378.0381000005,157,47105.51747252,76555041195.79,884874050611.84,47491.20255503
2021-02-14,3995004.445945946,21434395961349.0,326430.8429027027,295428,140055,961826,864812,4891339.835000001,148,48717.2902111,70250456155.05,877478894463.66,47114.50958649
2021-02-15,3942473.0,21434395961349.0,344784.084706579,311322,155403,946312,974929,6024380.856699999,152,47945.05683234,71248675228.22,907551330153.22,48696.53665993
2021-02-16,3994857.826446281,21434395961349.0,345447.7497404959,296388,150099,715133,932767,5725296.4422,121,49199.87134362,77069903166.39,893210080038.98,47944.45800728
2021-02-17,3994884.81884058,21434395961349.0,358268.2730978261,317666,157884,823731,1027930,6973246.645,138,52149.00753587,77049582885.51,916623418253.64,49207.27643233
2021-02-18,3966112.8248175182,21434395961349.0,383675.44662627735,316952,161332,820000,1020323,7735423.5946,137,51679.79669449,80820545404.32,971611626454.28,52140.97271656
2021-02-19,3995263.0392156863,21455226865438.4,377659.7577607843,341586,171192,922661,1108810,8317999.1816,153,55888.13368221,52054723578.67,962915078024.48,51675.98128513
2021-02-20,3968124.390410959,21724134900047.0,407308.3640835617,320475,160371,892178,1034148,8290371.246100001,146,56099.52051348,63495496917.85,1041380696669.48,55887.33571358
2021-02-21,3994873.985815603,21724134900047.0,395191.3561602837,271645,137116,890336,851803,6437193.6623,141,57539.9436679,68145460025.92,1045371087640.23,56068.56824551
2021-02-22,3965132.5563909775,21724134900047.0,413194.2356654135,285383,150319,830038,948878,7520383.4768,133,54207.31906543,51897585190.58,1072263294724.94,57532.73886407
2021-02-23,3963317.9133858266,21724134900047.0,417778.2827259842,287884,157297,748252,989377,9954041.821200002,127,48824.42686909,92052420331.57,1010205212981.29,54204.92975578
2021-02-24,3969900.93081761,21724134900047.0,364383.7588383648,358092,178328,955246,1112374,9280036.4549,159,49705.33331637,106102492824.11,909925854460.21,48835.08766112
2021-02-25,3944108.134615385,21724134900047.0,360295.5769192308,326116,159727,957792,1047947,7603335.029799999,156,47093.85301914,63695521388.34,926393090750.51,49709.08242476
2021-02-26,3966100.841726619,21724134900047.0,343628.95953525184,306416,152596,821111,1029511,6987906.5963,139,46339.76008289,54506565949.11,877766126138.33,47180.4640539
2021-02-27,3969724.414012739,21724134900047.0,321871.8672369427,320784,153749,988764,985267,4855714.4695,157,46188.45127539,350967941479.06,863752275053.08,46344.77223734
2021-02-28,3994875.717557252,21724134900047.0,318178.819891603,254316,124733,866664,790722,3836344.2605,131,45137.77046805,45910946381.8,860978135421.44,46194.01635186
2021-03-01,3995182.1615384617,21724134900047.0,336353.88292846153,280485,143122,796852,932339,5701817.4044,130,49631.24137077,53443887450.79,841428977514.57,45159.50305253
2021-03-02,3994946.314685315,21724134900047.0,359244.13439650345,338150,160886,869645,1027865,6644192.5587,143,48378.98805435,53891300112.16,925235527882.27,49612.10703748
2021-03-03,3995282.6513157897,21724134900047.0,345694.021794079,333402,164812,927341,1052928,6440091.3651,152,50538.24341445,47530897720.12,901933683269.16,48415.8149783
2021-03-04,3963870.9609375,21724134900047.0,358064.75805390626,289631,140941,762648,946869,5670688.892899999,128,48561.1661539,53220811974.56,942236576904.51,50522.30503036
2021-03-05,3968352.691275168,21724134900047.0,336652.5922838927,317780,150631,916111,1033247,5486380.0254,149,48927.3045548,52343816679.73,905414104807.24,48527.03198074
2021-03-06,3994953.427631579,21473685655440.383,331985.65028684214,287963,132781,999733,886552,3824418.8478,152,48912.38173056,48625928883.43,912285065720.02,48899.23078213
2021-03-07,3995207.2739726026,21448277761060.0,331355.4330082192,260739,126891,959804,822381,3502968.1725000003,146,51206.69295308,34363564660.53,912054166028.5,48918.6802649
2021-03-08,3968977.903225807,21448277761060.0,350682.065723871,291955,143320,1006013,911303,4646251.3919,155,52246.52230995,43137459377.73,954880954584.64,51174.1169466
2021-03-09,3937705.757142857,21448277761060.0,367460.41183,299682,160969,843140,988244,5518332.6022,140,54824.11781138,48597428048.17,974321883623.25,52272.96978194
2021-03-10,3995459.879194631,21448277761060.0,384200.1044429531,344688,161127,903348,1052980,6060590.6359,149,56008.54940114,50912227384.88,1022439972862.18,54824.01119917
2021-03-11,3964621.3333333335,21448277761060.0,397563.7561530303,291245,140410,786303,961761,6227265.6776,132,57805.12301924,57295577613.75,1044580057477.4,55963.18008858
